id,radius
4365,0.19008999999999882
1129,0.6794
2602,0.2522599999999979
1747,0.6583199999999947
3286,0.3300500000000065
787,0.20756000000000013
2834,0.31976999999999733
84,0.24180999999999825
2995,0.20534999999999765
1557,0.1496799999999976
1315,0.26990999999999926
625,0.2817999999999972
5755,0.20726999999999776
3148,0.20493000000000047
5476,0.17632999999999924
2586,0.3156399999999981
323,0.271679999999998
4445,0.22174999999999978
3265,0.559980000000005
1569,0.3565099999999947
3727,0.18698999999999752
2091,0.21978000000000034
5682,0.3081600000000004
4588,0.27011000000000046
408,0.20543999999999918
5842,0.2911499999999987
4764,0.30058999999999964
5629,0.2717999999999978
393,0.28611000000000075
3682,0.7932199999999914
5595,0.7585299999999925
5926,0.3966800000000031
1419,0.4093500000000014
2166,0.3308199999999962
1883,0.5411100000000008
3966,0.28290000000000004
2439,0.3327099999999976
3075,0.6776999999999971
4454,0.2201899999999977
2034,0.2357899999999962
2525,0.23064999999999905
4441,0.6945700000000022
604,0.7217899999999954
4938,0.2814599999999977
4006,0.6547199999999976
4685,0.582119999999999
4280,0.25775000000000237
4028,0.2659500000000006
5969,0.25111000000000006
3487,0.2701000000000003
1514,0.4955000000000009
4391,0.23995999999999967
2977,0.7526200000000034
1194,0.20840000000000275
1321,0.29519999999999996
1862,0.27493000000000073
2803,0.2410200000000024
811,0.6623400000000005
5725,0.30047999999999775
805,0.22730999999999993
4296,0.19092
4958,0.37820999999999755
79,0.15693999999999997
4635,0.27091999999999994
3940,0.5856999999999963
1433,0.6016800000000075
5999,0.2281400000000006
1600,0.5506200000000053
228,0.2848200000000017
3844,0.2677100000000032
3317,0.29120999999999964
3296,0.1778199999999997
4856,0.17481999999999812
3901,0.3357700000000064
5005,0.6613500000000033
3885,0.18873000000000176
4724,0.20991999999999836
1075,0.6618100000000016
5956,0.3736200000000036
2776,0.23044000000000284
681,0.28132999999999975
2549,0.205010000000001
3407,0.23979999999999982
2098,0.7795300000000032
5564,0.31718999999999653
1221,0.2684600000000003
1912,0.67061
4558,0.27502999999999855
37,0.322989999999999
2364,0.25015999999999733
1215,0.2945200000000008
2132,0.21448000000000214
5306,0.574369999999995
233,0.3163699999999984
3311,0.2693099999999994
5008,0.21707000000000076
4104,0.31404999999999805
5376,0.2870800000000027
5384,0.8153000000000111
4055,0.3097100000000011
1643,0.6438499999999983
2312,0.2552499999999994
4982,0.41370999999999974
696,0.21955999999999948
5957,0.3314400000000027
2550,0.20635000000000084
2929,0.3002899999999988
93,0.3275200000000021
1397,0.20172000000000137
4086,0.2612299999999993
5585,0.27113000000000015
2516,0.38725999999999633
3574,0.34133999999999615
5883,0.23470999999999978
4782,0.23510999999999796
1498,0.1825499999999987
324,0.20496999999999846
5562,0.25442999999999893
544,0.26350000000000234
5371,0.5739499999999961
23,0.1934300000000008
2131,0.22331000000000215
1817,0.7624400000000001
2941,0.2391100000000014
1721,0.21212999999999882
2133,0.24444999999999953
3599,0.23980000000000076
565,0.1779000000000012
3995,0.25075999999999715
3839,0.3035400000000015
5256,0.1974000000000016
1864,0.1683499999999999
3903,0.3567300000000027
156,0.3101700000000041
2480,0.28800000000000003
3279,0.2693599999999989
3618,0.7104800000000047
177,0.16864000000000196
1669,0.4101700000000005
439,0.16906999999999928
3718,0.30168999999999907
1188,0.30638999999999944
263,0.19993999999999776
1835,0.2273100000000028
4306,0.2694000000000018
1448,0.5476500000000007
221,0.45984999999999693
254,0.15585000000000124
308,0.3094300000000013
1084,0.29074000000000144
4568,0.2775499999999978
747,0.6573900000000027
31,0.16991999999999824
553,0.24533999999999948
2031,0.6042499999999977
4419,0.29027000000000286
2874,0.5956099999999993
1964,0.33082000000000233
2344,0.7106499999999977
5556,0.2562099999999981
5779,0.2824400000000021
167,0.20984000000000383
763,0.2516099999999993
2328,0.23305000000000067
1261,0.5905100000000024
319,0.26350999999999875
6021,0.24744000000000255
2789,0.27379000000000275
296,0.3024500000000001
3872,0.20811000000000038
530,0.26345999999999786
3740,0.630709999999999
2877,0.5477799999999992
5576,0.24543999999999838
4083,0.22751000000000313
346,0.30914000000000325
80,0.19556999999999877
2780,0.6617499999999948
2847,0.7029099999999947
3970,0.23564000000000013
5806,0.2652499999999993
1357,0.39504999999999674
5357,0.33321999999999724
1039,0.3319600000000028
865,0.2784499999999981
2142,0.7831000000000038
5640,0.23440999999999754
1730,0.24102999999999933
2694,0.8173799999999898
5346,0.3051600000000003
4359,0.2400400000000006
4051,0.19756999999999983
157,0.29638000000000314
576,0.21482999999999974
325,0.26025999999999994
4211,0.3030000000000002
5962,0.26968000000000025
3252,0.4126999999999986
4836,0.29998999999999704
5439,0.6222100000000022
4669,0.29609999999999664
960,0.5088800000000054
2721,0.2274399999999987
706,0.2631500000000019
3297,0.15407000000000087
401,0.28677999999999815
5513,0.2622700000000001
2650,0.2211099999999998
4761,0.28016999999999875
2373,0.26395999999999853
3819,0.2491600000000019
4969,0.22904000000000074
5743,0.25291000000000063
1647,0.3711399999999972
3809,0.27050000000000024
5744,0.27665000000000056
2932,0.7840099999999992
2389,0.32846000000000086
4827,0.22023000000000256
2228,0.30553000000000147
538,0.279339999999999
2375,0.338479999999998
5628,0.2796099999999983
1235,0.682599999999998
1684,0.2538200000000014
1755,0.3166099999999991
1212,0.19439999999999796
4385,0.29174999999999995
977,0.3042300000000001
2042,0.32762999999999765
4899,0.2690099999999985
6017,0.2888999999999989
2836,0.24959000000000048
4416,0.1696600000000005
50,0.2608400000000001
4058,0.260720000000002
1319,0.34630999999999984
1468,0.24292999999999934
2337,0.21034999999999818
2765,0.2971400000000013
3543,0.29171000000000086
4678,0.2238800000000019
3477,0.4964000000000077
1650,0.2529800000000006
1268,0.7463500000000077
4686,0.3119600000000011
2691,0.730129999999995
5537,0.3515099999999944
4824,0.7538500000000032
3021,0.20079999999999865
3765,0.649339999999995
2232,0.30089
2809,0.25155999999999984
5047,0.24159
5655,0.3075299999999964
4649,0.6326199999999961
5066,0.5302100000000042
6022,0.24496000000000262
3184,0.3178400000000007
1158,0.3257100000000002
2463,0.2384500000000023
4371,0.19948999999999975
4266,0.22648999999999977
469,0.25654999999999706
2095,0.23871999999999804
3333,0.5027500000000017
2304,0.1923599999999991
926,0.29389000000000104
1350,0.30848999999999627
1383,0.602839999999997
5144,0.29262999999999834
239,0.23772999999999836
199,0.29361999999999744
4743,0.23774000000000203
1706,0.26756999999999753
1954,0.24272999999999886
3470,0.1948200000000019
3383,0.28619000000000205
1550,0.44009999999999794
5849,0.26847999999999883
465,0.2611799999999979
1803,0.26147000000000087
101,0.16417000000000104
4189,0.2588700000000011
1536,0.20948000000000006
472,0.25424000000000146
2072,0.7933899999999992
4402,0.29659000000000324
410,0.21216000000000024
2022,0.25629999999999753
3758,0.20345000000000038
5586,0.28767000000000037
5153,0.2840300000000003
3208,0.2835699999999997
4128,0.21931999999999924
4671,0.23674999999999913
2960,0.2237699999999993
1867,0.19765000000000163
4480,0.2504100000000015
2996,0.24133000000000118
4354,0.26383000000000123
881,0.21700999999999782
5715,0.5682100000000008
2754,0.3236900000000025
2505,0.2043499999999995
4647,0.20857999999999918
1888,0.31811000000000045
4830,0.24961999999999873
2138,0.7513100000000074
3164,0.27085999999999966
1665,0.7446399999999948
599,0.2637300000000018
3334,0.72212
