id,radius
4365,0.27652138
1129,0.6169494
2602,0.27652138
1747,0.6185578
3286,0.27652138
787,0.27652138
2834,0.27652138
84,0.27652138
2995,0.27652138
1557,0.27652138
1315,0.27652138
625,0.27652138
5755,0.27652138
3148,0.27652138
5476,0.27652138
2586,0.623433
323,0.27652138
4445,0.27652138
3265,0.5984953
1569,0.27652138
3727,0.27652138
2091,0.27652138
5682,0.27652138
4588,0.27652138
408,0.27652138
5842,0.27652138
4764,0.27652138
5629,0.27652138
393,0.27652138
3682,0.62463546
5595,0.61707
5926,0.27652138
1419,0.6172714
2166,0.27652138
1883,0.6215321
3966,0.27652138
2439,0.27652138
3075,0.62369245
4454,0.27652138
2034,0.27652138
2525,0.27652138
4441,0.61278623
604,0.6140044
4938,0.27652138
4006,0.62210274
4685,0.62154955
4280,0.27652138
4028,0.27652138
5969,0.27652138
3487,0.27652138
1514,0.27652138
4391,0.27652138
2977,0.60958916
1194,0.27652138
1321,0.27652138
1862,0.27652138
2803,0.27652138
811,0.61331314
5725,0.27652138
805,0.27652138
4296,0.27652138
4958,0.27652138
79,0.27652138
4635,0.27652138
3940,0.6243987
1433,0.6192242
5999,0.27652138
1600,0.6206548
228,0.27652138
3844,0.27652138
3317,0.27652138
3296,0.27652138
4856,0.27652138
3901,0.27652138
5005,0.61589247
3885,0.27652138
4724,0.27652138
1075,0.6150382
5956,0.27652138
2776,0.27652138
681,0.27652138
2549,0.27652138
3407,0.27652138
2098,0.6194266
5564,0.27652138
1221,0.27652138
1912,0.6194043
4558,0.27652138
37,0.27652138
2364,0.27652138
1215,0.27652138
2132,0.27652138
5306,0.6222474
233,0.27652138
3311,0.27652138
5008,0.27652138
4104,0.27652138
5376,0.27652138
5384,0.62496644
4055,0.27652138
1643,0.62074476
2312,0.27652138
4982,0.62289804
696,0.27652138
5957,0.27652138
2550,0.27652138
2929,0.27652138
93,0.27652138
1397,0.27652138
4086,0.27652138
5585,0.27652138
2516,0.6207839
3574,0.6108117
5883,0.27652138
4782,0.6205388
1498,0.27652138
324,0.27652138
5562,0.27652138
544,0.27652138
5371,0.6226525
23,0.27652138
2131,0.27652138
1817,0.6185941
2941,0.27652138
1721,0.27652138
2133,0.27652138
3599,0.27652138
565,0.27652138
3995,0.27652138
3839,0.27652138
5256,0.27652138
1864,0.27652138
3903,0.27652138
156,0.27652138
2480,0.27652138
3279,0.27652138
3618,0.6223353
177,0.27652138
1669,0.62139314
439,0.27652138
3718,0.27652138
1188,0.27652138
263,0.27652138
1835,0.27652138
4306,0.27652138
1448,0.6158259
221,0.27652138
254,0.27652138
308,0.27652138
1084,0.27652138
4568,0.27652138
747,0.61072695
31,0.27652138
553,0.27652138
2031,0.6219735
4419,0.27652138
2874,0.60132873
1964,0.27652138
2344,0.6212867
5556,0.27652138
5779,0.27652138
167,0.27652138
763,0.27652138
2328,0.27652138
1261,0.6190958
319,0.27652138
6021,0.27652138
2789,0.27652138
296,0.27652138
3872,0.27652138
530,0.27652138
3740,0.6190275
2877,0.6229604
5576,0.27652138
4083,0.27652138
346,0.27652138
80,0.27652138
2780,0.6238948
2847,0.6092247
3970,0.27652138
5806,0.27652138
1357,0.6184605
5357,0.27652138
1039,0.27652138
865,0.27652138
2142,0.64146507
5640,0.27652138
1730,0.27652138
2694,0.62047386
5346,0.27652138
4359,0.27652138
4051,0.27652138
157,0.27652138
576,0.27652138
325,0.27652138
4211,0.27652138
5962,0.27652138
3252,0.27652138
4836,0.27652138
5439,0.62032336
4669,0.27652138
960,0.61663544
2721,0.27652138
706,0.27652138
3297,0.27652138
401,0.27652138
5513,0.27652138
2650,0.27652138
4761,0.27652138
2373,0.6206217
3819,0.27652138
4969,0.27652138
5743,0.27652138
1647,0.27652138
3809,0.27652138
5744,0.27652138
2932,0.61241907
2389,0.27652138
4827,0.27652138
2228,0.27652138
538,0.27652138
2375,0.27652138
5628,0.27652138
1235,0.595412
1684,0.27652138
1755,0.27652138
1212,0.27652138
4385,0.27652138
977,0.27652138
2042,0.27652138
4899,0.27652138
6017,0.27652138
2836,0.27652138
4416,0.27652138
50,0.27652138
4058,0.27652138
1319,0.27652138
1468,0.27652138
2337,0.27652138
2765,0.27652138
3543,0.27652138
4678,0.27652138
3477,0.6246049
1650,0.27652138
1268,0.6179625
4686,0.27652138
2691,0.5992814
5537,0.27652138
4824,0.61854863
3021,0.27652138
3765,0.6245403
2232,0.27652138
2809,0.27652138
5047,0.27652138
5655,0.27652138
4649,0.622491
5066,0.623093
6022,0.27652138
3184,0.27652138
1158,0.27652138
2463,0.27652138
4371,0.27652138
4266,0.27652138
469,0.27652138
2095,0.27652138
3333,0.6212098
2304,0.27652138
926,0.27652138
1350,0.27652138
1383,0.6148561
5144,0.27652138
239,0.27652138
199,0.27652138
4743,0.27652138
1706,0.27652138
1954,0.27652138
3470,0.27652138
3383,0.27652138
1550,0.6219811
5849,0.27652138
465,0.27652138
1803,0.27652138
101,0.27652138
4189,0.27652138
1536,0.27652138
472,0.27652138
2072,0.6210361
4402,0.27652138
410,0.27652138
2022,0.27652138
3758,0.27652138
5586,0.27652138
5153,0.27652138
3208,0.27652138
4128,0.27652138
4671,0.27652138
2960,0.27652138
1867,0.27652138
4480,0.27652138
2996,0.27652138
4354,0.27652138
881,0.27652138
5715,0.60534775
2754,0.27652138
2505,0.27652138
4647,0.27652138
1888,0.27652138
4830,0.27652138
2138,0.6249058
3164,0.27652138
1665,0.6208112
599,0.27652138
3334,0.62362754
371,0.27652138
2603,0.27652138
1049,0.6159011
1870,0.27652138
2913,0.27652138
5067,0.6207097
1892,0.27652138
1142,0.27652138
2526,0.27652138
3834,0.27652138
4832,0.27652138
132,0.27652138
1170,0.6188182
4874,0.27652138
2833,0.27652138
1769,0.61873937
5500,0.27652138
746,0.27652138
1879,0.27652138
1322,0.27652138
3481,0.62472403
501,0.27652138
4096,0.27652138
2821,0.27652138
2486,0.6081792
4597,0.62350047
5307,0.62378097
800,0.27652138
3789,0.62461007
3203,0.27652138
1905,0.62126493
2306,0.27652138
2080,0.27652138
168,0.27652138
3017,0.62187535
2523,0.27652138
1609,0.62311614
2642,0.5975357
476,0.27652138
4879,0.6203945
3742,0.6229952
5304,0.6225006
2842,0.27652138
2409,0.6199467
5218,0.27652138
230,0.27652138
5107,0.27652138
2187,0.62175965
3217,0.62371755
1695,0.6172565
2534,0.61958295
5388,0.27652138
1788,0.27652138
1044,0.27652138
3968,0.27652138
17,0.27652138
534,0.27652138
3316,0.27652138
1128,0.27652138
3858,0.27652138
2346,0.6227356
5084,0.27652138
4945,0.27652138
1837,0.27652138
1496,0.27652138
5077,0.62382215
4629,0.27652138
5805,0.27652138
2758,0.27652138
2436,0.27652138
712,0.27652138
4781,0.27652138
3101,0.27652138
3285,0.27652138
4619,0.27652138
4601,0.27652138
4944,0.6237956
2892,0.27652138
5701,0.27652138
676,0.27652138
3080,0.27652138
3658,0.27652138
2441,0.27652138
1720,0.6204629
14,0.27652138
1223,0.27652138
915,0.27652138
2045,0.6182171
1501,0.27652138
2575,0.27652138
5272,0.62033105
969,0.27652138
1038,0.27652138
2887,0.27652138
65,0.27652138
755,0.61697185
4949,0.27652138
4322,0.27652138
1820,0.6200969
1488,0.27652138
506,0.27652138
2792,0.27652138
5679,0.27652138
4961,0.27652138
3700,0.27652138
3933,0.61691654
710,0.27652138
2154,0.27652138
88,0.27652138
2451,0.27652138
889,0.27652138
3660,0.27652138
2918,0.27652138
3214,0.6110564
1451,0.27652138
1421,0.27652138
1199,0.6162081
783,0.6156025
626,0.27652138
1047,0.6178127
877,0.27652138
420,0.27652138
5620,0.27652138
2572,0.27652138
373,0.27652138
3414,0.27652138
1652,0.27652138
1101,0.27652138
3114,0.27652138
2655,0.27652138
3956,0.6214031
5831,0.27652138
5193,0.27652138
655,0.27652138
5704,0.27652138
705,0.27652138
5143,0.27652138
2149,0.27652138
4630,0.27652138
1379,0.27652138
1197,0.61624956
4676,0.27652138
4317,0.27652138
5420,0.6216819
3047,0.6207781
181,0.27652138
5033,0.27652138
1181,0.27652138
3516,0.27652138
964,0.27652138
561,0.27652138
3768,0.27652138
4853,0.27652138
1073,0.27652138
1310,0.27652138
1183,0.27652138
4342,0.27652138
3551,0.62321204
1718,0.27652138
259,0.27652138
279,0.27652138
5192,0.27652138
1411,0.61799014
198,0.27652138
5533,0.27652138
2288,0.6248493
4060,0.605208
1244,0.27652138
4581,0.27652138
2988,0.6223501
4562,0.60898143
683,0.27652138
5811,0.27652138
5645,0.27652138
3822,0.27652138
1400,0.27652138
4806,0.61134577
5828,0.27652138
4347,0.27652138
1253,0.27652138
3126,0.27652138
2619,0.27652138
5490,0.27652138
1406,0.27652138
5937,0.27652138
2819,0.6213385
2323,0.27652138
5889,0.27652138
3113,0.27652138
2263,0.27652138
2181,0.62172407
15,0.27652138
5445,0.27652138
351,0.27652138
1220,0.27652138
5917,0.27652138
4172,0.27652138
3116,0.624634
3836,0.27652138
1756,0.27652138
2213,0.6206004
3838,0.27652138
3944,0.27652138
1871,0.27652138
5071,0.27652138
2226,0.27652138
535,0.27652138
2775,0.27652138
3089,0.27652138
2873,0.61243457
4999,0.6201158
3109,0.6235628
5895,0.27652138
2991,0.27652138
1407,0.27652138
2223,0.27652138
4599,0.27652138
3560,0.27652138
2029,0.6186022
1454,0.27652138
8,0.27652138
3322,0.59805506
5583,0.27652138
3382,0.6226599
2742,0.27652138
794,0.27652138
2925,0.27652138
1032,0.27652138
5075,0.62064624
426,0.27652138
33,0.27652138
4127,0.27652138
44,0.27652138
4534,0.6232337
1891,0.27652138
2276,0.27652138
3678,0.27652138
4769,0.27652138
5314,0.27652138
5452,0.27652138
4072,0.27652138
2596,0.27652138
63,0.27652138
2378,0.62213874
2273,0.27652138
3606,0.27652138
5178,0.27652138
1694,0.6053672
3162,0.27652138
3209,0.61124456
2670,0.27652138
5372,0.6228826
3264,0.60703194
1545,0.27652138
3749,0.27652138
586,0.27652138
2420,0.27652138
3833,0.27652138
2215,0.62711906
2440,0.27652138
2582,0.62041724
1330,0.61963373
5184,0.27652138
2244,0.27652138
3882,0.27652138
5719,0.27652138
3859,0.27652138
3210,0.6249478
5006,0.27652138
3792,0.6242829
2317,0.6187763
473,0.27652138
1480,0.27652138
5355,0.27652138
297,0.27652138
303,0.27652138
5041,0.27652138
2851,0.60640055
810,0.61428505
1295,0.27652138
3043,0.27652138
5579,0.27652138
3012,0.62216955
1168,0.6166861
240,0.27652138
4840,0.27652138
3055,0.27652138
2704,0.27652138
1859,0.27652138
2676,0.27652138
