id,radius
4365,0.254942832659652
1129,0.7163762242484933
2602,0.2623654851265941
1747,0.6951171119298021
3286,0.25514031235256945
787,0.2743625854044094
2834,0.27242933316550444
84,0.2720662176394899
2995,0.2576113475861205
1557,0.2670534707454122
1315,0.2625364073251712
625,0.2474725408019428
5755,0.2708019831317878
3148,0.2522457173457146
5476,0.2570066833281198
2586,0.7071795190459997
323,0.25351546423534094
4445,0.2558176254326233
3265,0.7116480800493075
1569,0.26477834570788217
3727,0.25716846740345156
2091,0.27142723931784307
5682,0.2604997710958925
4588,0.2580506576890952
408,0.2395967986353697
5842,0.24316163820799513
4764,0.26704690293394545
5629,0.26654421395482547
393,0.2490220813421871
3682,0.7110010218225978
5595,0.7329689645066426
5926,0.265838948265874
1419,0.7029223416331964
2166,0.2650984383668868
1883,0.7004868388853479
3966,0.2523226723888865
2439,0.27465219943088437
3075,0.696120851000357
4454,0.2569887501161864
2034,0.2692208677512156
2525,0.2750855838488079
4441,0.6955667411492246
604,0.696796870517201
4938,0.27481708043175435
4006,0.7067051379189194
4685,0.6961707426006788
4280,0.27475643736434385
4028,0.24606937726616232
5969,0.2481379952644296
3487,0.24356132750234313
1514,0.2714168606827833
4391,0.26578836633889874
2977,0.7186902118255611
1194,0.26011506983908445
1321,0.24292439265516524
1862,0.26876923142122644
2803,0.24251219998156157
811,0.6805891054517076
5725,0.2557318868233706
805,0.24091617561476358
4296,0.26003703043154497
4958,0.2522185434669415
79,0.24671938249400097
4635,0.2511750570698078
3940,0.7161561584117975
1433,0.6942414132425755
5999,0.2615147393970467
1600,0.6943694917990566
228,0.24766608673954524
3844,0.2521158872250402
3317,0.25972975889317135
3296,0.2733443747436495
4856,0.2626889800501337
3901,0.2648629908617346
5005,0.7008939014214248
3885,0.2419367352071675
4724,0.26351873477678345
1075,0.6957119914840306
5956,0.26425657135643194
2776,0.27041223477810117
681,0.25723138428492087
2549,0.2703728057050405
3407,0.2680507745296632
2098,0.705711505438409
5564,0.24497604071359405
1221,0.2730827552643379
1912,0.6841517841330834
4558,0.2702214720439357
37,0.2601582520117859
2364,0.25752030898213957
1215,0.2741097658709543
2132,0.2596300847044314
5306,0.7226690043883981
233,0.25754852856709454
3311,0.2706806930195633
5008,0.2703168971028289
4104,0.25641148005561865
5376,0.2554154464278414
5384,0.7114839027951904
4055,0.27519900240187556
1643,0.6975723351813446
2312,0.2584455276004517
4982,0.7016003083827899
696,0.24027646819120949
5957,0.277997378332282
2550,0.24131472592233164
2929,0.25518526190495383
93,0.2534581870975704
1397,0.2594880675037619
4086,0.2583056602879111
5585,0.26731634168040275
2516,0.7089083768787185
3574,0.6998502512054576
5883,0.27412508523052126
4782,0.6971023423298787
1498,0.24389588092159487
324,0.2671113768211537
5562,0.2578384913589852
544,0.24059327949877524
5371,0.7103681208875287
23,0.24216444998549252
2131,0.24392567470600607
1817,0.6965582926752418
2941,0.2786234346361041
1721,0.273370996307241
2133,0.24686844259679883
3599,0.2533018291538387
565,0.24481443042248097
3995,0.2575277653883832
3839,0.24365313287939866
5256,0.2526810527365345
1864,0.2613813484535121
3903,0.2459787094940845
156,0.23826851431486748
2480,0.24955875845910286
3279,0.24490833630171044
3618,0.7211672257767969
177,0.25894993360267443
1669,0.686885968474598
439,0.2466406828801845
3718,0.25609253973419444
1188,0.2719584596354738
263,0.2558864363672434
1835,0.26612546796279235
4306,0.26571979439681676
1448,0.7062714309575543
221,0.2542450632548472
254,0.24330692922333763
308,0.27075409269827155
1084,0.2443673780014191
4568,0.2480881131640773
747,0.7083633016383974
31,0.25882277851990854
553,0.24706892234080197
2031,0.6985462844394253
4419,0.27218253921185265
2874,0.6997848468211747
1964,0.24404394797301043
2344,0.7185627689754857
5556,0.2544513373094731
5779,0.2754149906502676
167,0.2486144321326872
763,0.24582447406582714
2328,0.2567634431631419
1261,0.6832709145715712
319,0.24715576598526612
6021,0.24796075428917777
2789,0.2715311905553057
296,0.2633813758430828
3872,0.24532936774910336
530,0.2585398952193017
3740,0.7116832396891828
2877,0.6912129651667198
5576,0.2690858123031016
4083,0.27278364511598074
346,0.26562422159190113
80,0.27277314002261477
2780,0.7080070908667943
2847,0.720867679121042
3970,0.26191572575441696
5806,0.2517228251829009
1357,0.6995934317350141
5357,0.241694207395779
1039,0.2489343892541755
865,0.25305415240270474
2142,0.7116606019213272
5640,0.2739846591327403
1730,0.2610815865598022
2694,0.6910766156148427
5346,0.2638889333244787
4359,0.2514418052818027
4051,0.27095352490085683
157,0.2625213639436733
576,0.2597383632481636
325,0.24966926576988518
4211,0.2540268960315799
5962,0.24328229468275803
3252,0.2518357311964777
4836,0.2625923218441202
5439,0.6880227101252195
4669,0.242602714350689
960,0.7020171847965764
2721,0.256696864624735
706,0.26544799474207714
3297,0.25932421437802217
401,0.24336531313118553
5513,0.26852701906351506
2650,0.2434188407852513
4761,0.2598875929994795
2373,0.6933178725804986
3819,0.24418508051599086
4969,0.2655952530577895
5743,0.27268220904330076
1647,0.2557765262618859
3809,0.27250351967520686
5744,0.2765149277379435
2932,0.7106394853067675
2389,0.2522952746895477
4827,0.2520932242781486
2228,0.26891608227432306
538,0.25160183433394445
2375,0.2746761249420161
5628,0.2543070096973574
1235,0.7148241616835849
1684,0.2640035375729635
1755,0.2512255329626775
1212,0.25510564025390087
4385,0.27506331699517766
977,0.26240310709045345
2042,0.24189793394820802
4899,0.24304221459379244
6017,0.2698607662048863
2836,0.2624860730695536
4416,0.26200260425266736
50,0.2432175196230104
4058,0.2667082118509629
1319,0.27171504266463326
