id,radius
4365,0.2794123
1129,0.6406847
2602,0.27914208
1747,0.6402419
3286,0.28212124
787,0.27761433
2834,0.2804951
84,0.27710807
2995,0.28069934
1557,0.27918223
1315,0.2804896
625,0.28202397
5755,0.2776308
3148,0.2812323
5476,0.27824488
2586,0.64133155
323,0.27913547
4445,0.27843288
3265,0.64318967
1569,0.27942067
3727,0.28139946
2091,0.28010824
5682,0.2788767
4588,0.2783636
408,0.27714935
5842,0.2797549
4764,0.2794192
5629,0.27757183
393,0.27832878
3682,0.64086556
5595,0.63226986
5926,0.26076496
1419,0.64082146
2166,0.28206682
1883,0.64081895
3966,0.2803539
2439,0.28012457
3075,0.6411228
4454,0.27969408
2034,0.26965728
2525,0.28052554
4441,0.63863736
604,0.64016557
4938,0.27793497
4006,0.6408669
4685,0.64058614
4280,0.2807204
4028,0.27902126
5969,0.27595574
3487,0.2816493
1514,0.28166974
4391,0.28056544
2977,0.64374673
1194,0.2802766
1321,0.28110766
1862,0.28072137
2803,0.2796341
811,0.64014506
5725,0.24519192
805,0.2775799
4296,0.27860856
4958,0.27931288
79,0.27347457
4635,0.27997464
3940,0.6412092
1433,0.64091396
5999,0.2791184
1600,0.64035714
228,0.27858415
3844,0.28132492
3317,0.27963993
3296,0.2814296
4856,0.26149708
3901,0.28044492
5005,0.6352778
3885,0.27967635
4724,0.27950144
1075,0.6407265
5956,0.25969133
2776,0.2796725
681,0.2790248
2549,0.28202543
3407,0.27936196
2098,0.64058924
5564,0.24565417
1221,0.2791552
1912,0.64056516
4558,0.2793586
37,0.27693576
2364,0.27985078
1215,0.28133866
2132,0.2817736
5306,0.64024395
233,0.27763733
3311,0.28032938
5008,0.26809704
4104,0.28050715
5376,0.26250637
5384,0.63402885
4055,0.2792125
1643,0.64051616
2312,0.28182688
4982,0.6408238
696,0.27868488
5957,0.2630533
2550,0.28014275
2929,0.28132683
93,0.27686754
1397,0.27880636
4086,0.28014818
5585,0.27987012
2516,0.64077556
3574,0.6415988
5883,0.27947158
4782,0.64033866
1498,0.27856705
324,0.28080884
5562,0.27937022
544,0.27949807
5371,0.6404686
23,0.27466908
2131,0.28029376
1817,0.6407907
2941,0.26593426
1721,0.2822821
2133,0.2817738
3599,0.2813079
565,0.27798048
3995,0.27868345
3839,0.28080833
5256,0.2689014
1864,0.28015244
3903,0.2805208
156,0.2779503
2480,0.28111187
3279,0.28172073
3618,0.6409699
177,0.27828854
1669,0.64104515
439,0.2792093
3718,0.27909672
1188,0.28133595
263,0.27458492
1835,0.27930126
4306,0.27947253
1448,0.64057696
221,0.2816162
254,0.27915475
308,0.27764672
1084,0.2776525
4568,0.27857122
747,0.63602763
31,0.27635154
553,0.27801186
2031,0.6412585
4419,0.27948844
2874,0.6437276
1964,0.28021297
2344,0.6411132
5556,0.27557248
5779,0.2791611
167,0.27803603
763,0.2787742
2328,0.2802576
1261,0.64110494
319,0.2764659
6021,0.27884758
2789,0.28043595
296,0.27697256
3872,0.24769849
530,0.27826262
3740,0.6430711
2877,0.64112777
5576,0.27927446
4083,0.27972794
346,0.2755617
80,0.27532068
2780,0.6412975
2847,0.64372015
3970,0.28087565
5806,0.27698112
1357,0.6409715
5357,0.27715972
1039,0.2770537
865,0.28131533
2142,0.6426523
5640,0.27929488
1730,0.28122106
2694,0.6407766
5346,0.27825838
4359,0.27617
4051,0.2805043
157,0.27447614
576,0.27451485
325,0.27932
4211,0.27944982
5962,0.27952254
3252,0.2792436
4836,0.27671257
5439,0.64003444
4669,0.27869657
960,0.64068925
2721,0.2510047
706,0.27691707
3297,0.28170687
401,0.27904266
5513,0.2794065
2650,0.28194928
4761,0.27822387
2373,0.6409721
3819,0.27994218
4969,0.27006567
5743,0.27772093
1647,0.27031952
3809,0.28165895
5744,0.2694161
2932,0.64333326
2389,0.280729
4827,0.27987033
2228,0.28015733
538,0.27983746
2375,0.28202382
5628,0.27787432
1235,0.63967085
1684,0.2786213
1755,0.28052136
1212,0.27871612
4385,0.27994475
977,0.2799976
2042,0.280393
4899,0.27989206
6017,0.2784437
2836,0.2800327
4416,0.27930066
50,0.2759061
4058,0.27963692
1319,0.28012925
1468,0.28107724
2337,0.2797552
2765,0.26969215
3543,0.2789849
4678,0.27265522
3477,0.6409546
1650,0.27927458
1268,0.6407566
4686,0.27900463
